ACCOUNT_NUMBER,APP_NAME,USER_ID,INST_ID,INST_NAME,TRADER_ID,HIERARCHY_SEQ_NUM,SRC_SYSTEM,EVENT_TYPE,INSTRUMENT_TYPE,TICKER,CURRENCY,PRICE,QUANTITY,AMOUNT,BROKER_ID,STATUS,IS_ACTIVE,TRADE_STATUS,TRADE_ID,TRADE_TS,TRADE_TYPE,BASE_TRADE_ID,APPROVAL_STATUS,CATEGORY,COMMENTS,TRADEBOOK,CONTRABOOK,CONTRACT_ID,COUNTERPARTY,EVENT_ACTION,EVENT_TS,EVENT_REASON,EXTERNAL_ID,NOTES_FRONT_OFFICE,NOTES_BACK_OFFICE,NOVATION_ID,NOVATION_AMOUNT,RELATED_EXCHANGE,PRIMARY_BOOK,RISK_ID,FIXED_RATE,MATURITY_DATE,FLOATING_RATE_ISDA_INDEX,STRIKE_PRICE,OPTION_TYPE,BUY_SELL,MISCELLANEOUS_BLOB_1,MISCELLANEOUS_BLOB_2,VERSION
1bb13f23543198c,CAPIQ,2139faa14fc94f8,2113d49f3c990d0,JP Morgan,334,62,HORIZON,MODCONF,Preferred Stock,ISRG,GBP,132.2225,145854,19285180.52,980,PASS,true,CANCELLED,35a4e96e,2018-09-25 11:08:19.589,MARKET,35a4e901,DEFERRED,RISK,USER_ID: '2139faa14fc94f8' AMOUNT: '1.9285180515E7' SRC_SYSTEM: 'HORIZON' TICKER: 'ISRG',MERRILL EDGE,OPTIONS PLACE,3313947,ICBC,REJECT,2018-07-17 11:08:19.589,Debt,7764804,ACCOUNT_NUMBER: '1bb13f23543198c' APP_NAME: 'CAPIQ' INST_NAME: 'JP Morgan' INSTRUMENT_TYPE: 'Preferred Stock',BROKER: '980' TRADE_ID: '35a4e96e' TRADE_STATUS: 'CANCELLED' EVENT_REASON: 'Debt',265b94491208490,8618356.476991605,PHLX,BANK,28ad7067b039f50,10.59,2018-10-17,SPDR MIDCAP,135.2373,ETC,SELL,1ed0643ba6b2b78,20428560bc72370,1
27c1a680485ba20,FACTSET,2aea0a17e9d2b90,26a91d611d9c180,Santander,515,84,DCC,CXLCONF,Preferred Stock,EMN,GBP,172.6268,886046,152955285.63,765,FAIL,true,SETTLED,35a4e96f,2018-09-29 06:50:50.920,BUY LIMIT,35a4e956,DEFERRED,CASH,USER_ID: '2aea0a17e9d2b90' AMOUNT: '1.529552856328E8' SRC_SYSTEM: 'DCC' TICKER: 'EMN',VANGUARD,BROADRIDGE,3180342,TD,REJECT,2018-07-11 06:50:50.920,Income,4883450,ACCOUNT_NUMBER: '27c1a680485ba20' APP_NAME: 'FACTSET' INST_NAME: 'Santander' INSTRUMENT_TYPE: 'Preferred Stock',BROKER: '765' TRADE_ID: '35a4e96f' TRADE_STATUS: 'SETTLED' EVENT_REASON: 'Income',2298dd2f23a2a00,7265355.175774411,AMEX,BANK,2551589701d9b30,9.95,2018-12-25,FIDELITY SP500,184.0222,ETC,BUY,182c963d093ee57,1a2992add4215b6,1
271960e7d02c6b0,FACTSET,27fb371143ccd10,1d8f29ea845d658,Chase,825,58,HORIZON,NEWREQ,Cash,DTE,CHF,100.3883,2017135,202496737.43,894,PASS,true,DONE,35a4e970,2018-09-25 09:09:02.416,BUY LIMIT,35a4e960,APPROVED,DEFAULT,USER_ID: '27fb371143ccd10' AMOUNT: '2.024967374273E8' SRC_SYSTEM: 'HORIZON' TICKER: 'DTE',FIDELITY,OPTIONS PRO,4574079,Credit Suisse,REJECT,2018-07-10 09:09:02.416,Consolidation,4878307,ACCOUNT_NUMBER: '271960e7d02c6b0' APP_NAME: 'FACTSET' INST_NAME: 'Chase' INSTRUMENT_TYPE: 'Cash',BROKER: '894' TRADE_ID: '35a4e970' TRADE_STATUS: 'DONE' EVENT_REASON: 'Consolidation',1c8eefb213b6060,93439.67268470918,ISE,DERIVATIVES,2c21ebb916ad950,5.93,2018-11-21,FIDELITY SP500,95.7067,PUT,HOLD,28dc8e52f9eea00,2bb6fa3f0e90570,1
18de661b7c42282,FACTSET,18955e6a2e19dc2,1dabf0456b69960,China Construction Bank,823,12,LEGACY,CXLCONF,Option,ACN,AUD,178.9477,906518,162219311.11,20,FAIL,true,INPROCESS,35a4e971,2018-09-23 05:47:26.056,SELL STOP,35a4e96c,DEFERRED,RISK,USER_ID: '18955e6a2e19dc2' AMOUNT: '1.622193111086E8' SRC_SYSTEM: 'LEGACY' TICKER: 'ACN',BLOOMBERG,IB,2775222,China Construction Bank,DEFER,2018-07-31 05:47:26.056,Liquidation,685220,ACCOUNT_NUMBER: '18de661b7c42282' APP_NAME: 'FACTSET' INST_NAME: 'China Construction Bank' INSTRUMENT_TYPE: 'Option',BROKER: '20' TRADE_ID: '35a4e971' TRADE_STATUS: 'INPROCESS' EVENT_REASON: 'Liquidation',1db440852cf0908,3091025.409632623,CHX,AML,2154db47343eca8,6.82,2018-12-15,VANGUARD TOTAL,160.2755,OTC,HOLD,283f2a786c28460,2a3a4b434491870,1
23cb5c18fe132d8,THOMSON REUTERS,1d962e6ef2c30d4,196938f30d1f536,UBS,514,55,DCC,CXLREQ,Preferred Stock,CCL,CAD,14.6202,281054,4109065.69,411,CANCELLED,true,CANCELLED,35a4e971,2018-09-23 05:47:26.056,BUY LIMIT,35a4e96c,APPROVED,CASH,USER_ID: '1d962e6ef2c30d4' AMOUNT: '4109065.6908' SRC_SYSTEM: 'DCC' TICKER: 'CCL',REUTERS,BROADRIDGE,7797827,Deutsche Bank,APPROVE,2018-08-25 05:47:26.056,Liquidation,6040561,ACCOUNT_NUMBER: '23cb5c18fe132d8' APP_NAME: 'THOMSON REUTERS' INST_NAME: 'UBS' INSTRUMENT_TYPE: 'Preferred Stock',BROKER: '411' TRADE_ID: '35a4e971' TRADE_STATUS: 'CANCELLED' EVENT_REASON: 'Liquidation',282a59398e01120,7130365.00678996,CME,DERIVATIVES,1a62366ae9b9158,2.19,2018-09-25,VANGUARD TOTAL,15.6693,PUT,HOLD,1c9eb8bfe8760bc,299acc3f5ad2a70,1
214ddae934afa58,FACTSET,2988a1c7e8269f0,225e5d141cf1638,Citi,574,20,PROTO,FILLEDREQ,Preferred Stock,MSFT,SEK,23.9073,236069,5643772.40,167,CANCELLED,true,SUBMITTED,35a4e971,2018-09-23 05:47:26.056,BUY STOP,35a4e96c,APPROVED,MARGIN,USER_ID: '2988a1c7e8269f0' AMOUNT: '5643772.4037' SRC_SYSTEM: 'PROTO' TICKER: 'MSFT',ETRADE,OPTIONS PRO,6461878,MUFG,WITHDRAW,2018-07-19 05:47:26.056,Retirement,2271671,ACCOUNT_NUMBER: '214ddae934afa58' APP_NAME: 'FACTSET' INST_NAME: 'Citi' INSTRUMENT_TYPE: 'Preferred Stock',BROKER: '167' TRADE_ID: '35a4e971' TRADE_STATUS: 'SUBMITTED' EVENT_REASON: 'Retirement',1df0f2bd0819a44,7304349.003131508,CBOE,BANK,2420eeb46a0a328,5.87,2018-12-01,SPDR MIDCAP,23.0007,CALL,HOLD,1d6fb6f1f6fc2c0,1d34a229bf321d4,1
271960e7d02c6b0,BLOOMBERG,27fb371143ccd10,26a91d611d9c180,Santander,886,46,LEGACY,MODCONF,Preferred Stock,RHI,USD,1.0662,61182,65232.25,616,PASS,true,CANCELLED,35a4e971,2018-09-23 05:47:26.056,BUY STOP,35a4e96c,ONHOLD,DEFAULT,USER_ID: '27fb371143ccd10' AMOUNT: '65232.2484' SRC_SYSTEM: 'LEGACY' TICKER: 'RHI',VANGUARD,OPTIONS PRO,7578840,Bank of America,WITHDRAW,2018-08-02 05:47:26.056,Liquidation,6244634,ACCOUNT_NUMBER: '271960e7d02c6b0' APP_NAME: 'BLOOMBERG' INST_NAME: 'Santander' INSTRUMENT_TYPE: 'Preferred Stock',BROKER: '616' TRADE_ID: '35a4e971' TRADE_STATUS: 'CANCELLED' EVENT_REASON: 'Liquidation',1b8a7aa0235a5fc,7814224.690420558,ISE,AML,25cc2443ccc20b0,11.04,2018-11-07,VANGUARD TOTAL,1.0589,ETC,HOLD,1f1c1dcb5968888,1e1a6ca3ee32f64,1
2280476af10ea70,BLOOMBERG,1f12b3369636ef0,18ff792a77871ac,Capital One,391,91,PROTO,NEWCONF,Bond,PNR,MXN,131.3638,270747,35566354.76,80,PASS,true,INPROCESS,35a4e972,2018-09-24 09:15:01.943,SELL LIMIT,35a4e946,ONHOLD,CASH,USER_ID: '1f12b3369636ef0' AMOUNT: '3.55663547586E7' SRC_SYSTEM: 'PROTO' TICKER: 'PNR',REUTERS,OPTIONS PRO,869047,Santander,WITHDRAW,2018-09-05 09:15:01.943,Retirement,8363076,ACCOUNT_NUMBER: '2280476af10ea70' APP_NAME: 'BLOOMBERG' INST_NAME: 'Capital One' INSTRUMENT_TYPE: 'Bond',BROKER: '80' TRADE_ID: '35a4e972' TRADE_STATUS: 'INPROCESS' EVENT_REASON: 'Retirement',2010d4b9b3ad398,2932397.875753619,AMEX,REGULATORY,1bc830db16170d8,6.32,2018-10-23,FIDELITY SP500,133.1877,ETC,HOLD,186811939ba9ac6,1a02a050596bff2,1
1f8db338ca72708,FACTSET,200dc7711a049a0,1d8f29ea845d658,Chase,330,40,FRONTIER,FILLEDREQ,Preferred Stock,ESS,MXN,173.7164,643005,111700513.78,274,PASS,true,SUBMITTED,35a4e973,2018-09-25 10:05:07.031,SELL STOP,35a4e95a,REJECTED,RISK,USER_ID: '200dc7711a049a0' AMOUNT: '1.11700513782E8' SRC_SYSTEM: 'FRONTIER' TICKER: 'ESS',FIDELITY,OPTIONS PRO,3154268,Barclays,CLEAR,2018-09-12 10:05:07.031,Debt,7222718,ACCOUNT_NUMBER: '1f8db338ca72708' APP_NAME: 'FACTSET' INST_NAME: 'Chase' INSTRUMENT_TYPE: 'Preferred Stock',BROKER: '274' TRADE_ID: '35a4e973' TRADE_STATUS: 'SUBMITTED' EVENT_REASON: 'Debt',1bc896f1ef3e300,3275950.263721527,BSE,AML,166750a0b6c16af,6.58,2018-12-07,SPDR MIDCAP,168.9902,OTC,SUSPEND,1c4eba1e8d95350,1f382b21bceb6a8,1
1ca9c5f288fd90c,THOMSON REUTERS,1ba533c48e52efc,2113d49f3c990d0,JP Morgan,24,66,LIC,MODCONF,Stock,AKAM,AUD,62.2766,125469,7813782.73,480,CANCELLED,true,DONE,35a4e974,2018-09-23 05:18:07.714,BUY STOP,35a4e920,APPROVED,RISK,USER_ID: '1ba533c48e52efc' AMOUNT: '7813782.7254' SRC_SYSTEM: 'LIC' TICKER: 'AKAM',ETRADE,OPTIONS PRO,2402395,Santander,CLEAR,2018-09-14 05:18:07.714,Consolidation,5613297,ACCOUNT_NUMBER: '1ca9c5f288fd90c' APP_NAME: 'THOMSON REUTERS' INST_NAME: 'JP Morgan' INSTRUMENT_TYPE: 'Stock',BROKER: '480' TRADE_ID: '35a4e974' TRADE_STATUS: 'DONE' EVENT_REASON: 'Consolidation',20176360be487d0,6566443.932258029,NSX,AML,1def684da350d08,10.73,2018-11-27,VANGUARD TOTAL,57.7721,OTC,SUSPEND,24058efd29beca8,269c9461dbe6d50,1
25b20daee733838,BLOOMBERG,2092d5fe2cd93f0,27ab531f5689390,Bank of China,921,91,HORIZON,NEWCONF,Bond,TXN,AUD,149.2278,1039221,155080651.27,277,CANCELLED,true,SETTLED,35a4e975,2018-09-23 06:10:55.473,BUY STOP,35a4e94e,REJECTED,RISK,USER_ID: '2092d5fe2cd93f0' AMOUNT: '1.55080651266E8' SRC_SYSTEM: 'HORIZON' TICKER: 'TXN',FIDELITY,BROADRIDGE,7479363,Capital One,DEFER,2018-06-26 06:10:55.473,Liquidation,5358041,ACCOUNT_NUMBER: '25b20daee733838' APP_NAME: 'BLOOMBERG' INST_NAME: 'Bank of China' INSTRUMENT_TYPE: 'Bond',BROKER: '277' TRADE_ID: '35a4e975' TRADE_STATUS: 'SETTLED' EVENT_REASON: 'Liquidation',1672db0ed885d2c,3492570.558723878,ISE,BANK,1755c1b933e9a7b,8.51,2018-10-16,VANGUARD TOTAL,24.4082,OTC,HOLD,190195bfbf5aba8,236de45c5651e48,1
2846ba3feb31cb0,THOMSON REUTERS,175c7cc83628850,1fba99b44c34388,Bank of America,663,31,FRONTIER,CXLREQ,Preferred Stock,COST,JPY,198.3222,671115,133097003.25,223,PASS,true,SETTLED,35a4e976,2018-09-23 12:41:22.379,STOP,35a4e92e,DEFERRED,MARGIN,USER_ID: '175c7cc83628850' AMOUNT: '1.33097003253E8' SRC_SYSTEM: 'FRONTIER' TICKER: 'COST',VANGUARD,BROADRIDGE,7905264,Bank of America,REJECT,2018-08-31 12:41:22.379,Retirement,471888,ACCOUNT_NUMBER: '2846ba3feb31cb0' APP_NAME: 'THOMSON REUTERS' INST_NAME: 'Bank of America' INSTRUMENT_TYPE: 'Preferred Stock',BROKER: '223' TRADE_ID: '35a4e976' TRADE_STATUS: 'SETTLED' EVENT_REASON: 'Retirement',1f1c15d178166e8,7252535.1948307995,ISE,REGULATORY,216c978aa45eb38,12.51,2018-12-27,SPDR MIDCAP,213.5276,CALL,HOLD,23dfd18a8175bb8,1b134dde0e82db8,1
2bbc58e4726aa20,THOMSON REUTERS,2b2f83b69415770,1dabf0456b69960,China Construction Bank,339,80,PROTO,MODREQ,Preferred Stock,FL,CNY,74.8966,202939,15199441.11,897,PASS,true,SUBMITTED,35a4e977,2018-09-25 06:04:41.593,STOP,35a4e956,REJECTED,DEFAULT,USER_ID: '2b2f83b69415770' AMOUNT: '1.51994411074E7' SRC_SYSTEM: 'PROTO' TICKER: 'FL',ETRADE,BROADRIDGE,2895351,Goldman Sachs,WITHDRAW,2018-06-29 06:04:41.593,Debt,3160866,ACCOUNT_NUMBER: '2bbc58e4726aa20' APP_NAME: 'THOMSON REUTERS' INST_NAME: 'China Construction Bank' INSTRUMENT_TYPE: 'Preferred Stock',BROKER: '897' TRADE_ID: '35a4e977' TRADE_STATUS: 'SUBMITTED' EVENT_REASON: 'Debt',24277bd202d3330,1757209.8884979864,NYSE,BANK,1c6043e7650956c,9.05,2018-10-18,FIDELITY SP500,74.8601,ETC,HOLD,298438231073820,263f66b6df6a9b0,1
296bccea44e4cd0,BLOOMBERG,248a15412c54720,26a91d611d9c180,Santander,442,25,FRONTIER,MODREQ,Stock,AXP,MXN,16.1283,61331,989164.77,218,FAIL,true,CANCELLED,35a4e978,2018-09-29 05:39:59.246,SELL STOP,35a4e96a,APPROVED,CASH,USER_ID: '248a15412c54720' AMOUNT: '989164.7673' SRC_SYSTEM: 'FRONTIER' TICKER: 'AXP',REUTERS,OPTIONS PLACE,8861599,Wells Fargo,CLEAR,2018-08-21 05:39:59.246,Investment,128030,ACCOUNT_NUMBER: '296bccea44e4cd0' APP_NAME: 'BLOOMBERG' INST_NAME: 'Santander' INSTRUMENT_TYPE: 'Stock',BROKER: '218' TRADE_ID: '35a4e978' TRADE_STATUS: 'CANCELLED' EVENT_REASON: 'Investment',282a59398e01120,7607865.931959049,NSX,DERIVATIVES,229fac3c35e3be8,7.43,2018-11-20,VANGUARD TOTAL,16.4144,CALL,SELL,1fedd6b86010b20,20e983083403bd8,1
29da60dce577a70,FACTSET,265b69bb19c50a0,1d8f29ea845d658,Chase,475,20,LIC,MODCONF,Futures,KMX,CAD,119.9841,406749,48803412.69,877,PASS,true,INPROCESS,35a4e979,2018-09-26 07:10:53.841,MARKET,35a4e904,REJECTED,MARGIN,USER_ID: '265b69bb19c50a0' AMOUNT: '4.88034126909E7' SRC_SYSTEM: 'LIC' TICKER: 'KMX',REUTERS,IB,7721058,Chase,WITHDRAW,2018-07-25 07:10:53.841,Income,2203998,ACCOUNT_NUMBER: '29da60dce577a70' APP_NAME: 'FACTSET' INST_NAME: 'Chase' INSTRUMENT_TYPE: 'Futures',BROKER: '877' TRADE_ID: '35a4e979' TRADE_STATUS: 'INPROCESS' EVENT_REASON: 'Income',2066859955dd340,5751218.960386692,PHLX,REGULATORY,169b580d1917ec0,7.74,2018-11-20,VANGUARD TOTAL,128.0185,OTC,HOLD,1fcf58c57837d38,2530ede053414b0,1
23cb5c18fe132d8,FACTSET,1d962e6ef2c30d4,2751b6e145ff570,Goldman Sachs,926,37,HORIZON,FILLEDREQ,Bond,BSX,MXN,147.5926,1342134,198089021.82,398,CANCELLED,true,DONE,35a4e97a,2018-09-24 06:16:39.332,BUY LIMIT,35a4e962,REJECTED,CASH,USER_ID: '1d962e6ef2c30d4' AMOUNT: '1.9808902181860003E8' SRC_SYSTEM: 'HORIZON' TICKER: 'BSX',ETRADE,OPTIONS PRO,5042840,Chase,WITHDRAW,2018-09-13 06:16:39.332,Consolidation,1589742,ACCOUNT_NUMBER: '23cb5c18fe132d8' APP_NAME: 'FACTSET' INST_NAME: 'Goldman Sachs' INSTRUMENT_TYPE: 'Bond',BROKER: '398' TRADE_ID: '35a4e97a' TRADE_STATUS: 'DONE' EVENT_REASON: 'Consolidation',270a5ce0cf01c90,7591167.807427475,ISE,BANK,2a9d5cfe6b336e0,7.06,2018-10-30,VANGUARD TOTAL,79.8951,OTC,SUSPEND,1caa8cea73f2e24,23757c02ff3e100,1
28986b63e62f6b0,CAPIQ,1f912c7ff2030f8,267ee53061d1880,HSBC,305,90,PROTO,MODCONF,Option,DHI,JPY,129.0151,495743,63958332.72,558,PASS,true,SETTLED,35a4e97b,2018-09-25 04:55:19.554,BUY STOP,35a4e901,DEFERRED,DEFAULT,USER_ID: '1f912c7ff2030f8' AMOUNT: '6.39583327193E7' SRC_SYSTEM: 'PROTO' TICKER: 'DHI',BLOOMBERG,OPTIONS PLACE,4074842,RBC,APPROVE,2018-07-22 04:55:19.554,Retirement,8828631,ACCOUNT_NUMBER: '28986b63e62f6b0' APP_NAME: 'CAPIQ' INST_NAME: 'HSBC' INSTRUMENT_TYPE: 'Option',BROKER: '558' TRADE_ID: '35a4e97b' TRADE_STATUS: 'SETTLED' EVENT_REASON: 'Retirement',211705b3f5e5930,6916845.820542059,CHX,REGULATORY,21c3d21bd0db908,3.50,2018-11-06,FIDELITY SP500,137.0754,OTC,SELL,24ea6b20003bf00,2b715a9799c75b0,1
1e865aea7b69ef8,CAPIQ,26f8395a8f86380,1a4017d926f154c,Wells Fargo,824,85,PROTO,NEWREQ,Option,CMI,MXN,154.7089,669328,103550998.62,368,FAIL,true,SUBMITTED,35a4e97b,2018-09-25 04:55:19.554,STOP,35a4e901,ONHOLD,CASH,USER_ID: '26f8395a8f86380' AMOUNT: '1.035509986192E8' SRC_SYSTEM: 'PROTO' TICKER: 'CMI',ETRADE,BROADRIDGE,4873846,Wells Fargo,REJECT,2018-09-15 04:55:19.554,Investment,4263765,ACCOUNT_NUMBER: '1e865aea7b69ef8' APP_NAME: 'CAPIQ' INST_NAME: 'Wells Fargo' INSTRUMENT_TYPE: 'Option',BROKER: '368' TRADE_ID: '35a4e97b' TRADE_STATUS: 'SUBMITTED' EVENT_REASON: 'Investment',1811873cc52ed53,5247924.363860338,CBOE,DERIVATIVES,21ade14c97f32e0,10.99,2018-10-07,VANGUARD TOTAL,166.7481,CALL,BUY,18fa235d5c4334e,2bbf6dea5e77920,1
1c5f46635b87124,FACTSET,1ee331c47fc43d8,196938f30d1f536,UBS,11,40,LEGACY,MODCONF,Cash,VLO,JPY,84.0461,107606,9043864.64,485,PASS,true,SUBMITTED,35a4e97b,2018-09-25 04:55:19.554,SELL LIMIT,35a4e901,REJECTED,RISK,USER_ID: '1ee331c47fc43d8' AMOUNT: '9043864.6366' SRC_SYSTEM: 'LEGACY' TICKER: 'VLO',VANGUARD,OPTIONS PRO,3525452,Bank of America,CLEAR,2018-09-20 04:55:19.554,Investment,127932,ACCOUNT_NUMBER: '1c5f46635b87124' APP_NAME: 'FACTSET' INST_NAME: 'UBS' INSTRUMENT_TYPE: 'Cash',BROKER: '485' TRADE_ID: '35a4e97b' TRADE_STATUS: 'SUBMITTED' EVENT_REASON: 'Investment',1afabf414a53724,7099839.110467338,NASDAQ,AML,1efd2feffd5ccd8,7.53,2018-10-05,SPDR MIDCAP,89.1081,OTC,SELL,259bf17dae8f388,18ba3085d8a7fbc,1
296bccea44e4cd0,FACTSET,248a15412c54720,2a2d1c626b95750,TD,803,3,FRONTIER,CXLREQ,Stock,EVHC,USD,75.3095,337854,25443615.81,182,CANCELLED,true,DONE,35a4e97b,2018-09-25 04:55:19.554,SELL STOP,35a4e901,ONHOLD,CASH,USER_ID: '248a15412c54720' AMOUNT: '2.5443615813E7' SRC_SYSTEM: 'FRONTIER' TICKER: 'EVHC',FIDELITY,BROADRIDGE,8258442,Wells Fargo,REJECT,2018-07-11 04:55:19.554,Liquidation,8170522,ACCOUNT_NUMBER: '296bccea44e4cd0' APP_NAME: 'FACTSET' INST_NAME: 'TD' INSTRUMENT_TYPE: 'Stock',BROKER: '182' TRADE_ID: '35a4e97b' TRADE_STATUS: 'DONE' EVENT_REASON: 'Liquidation',265b94491208490,3621252.9911920205,NYSE,BANK,20d9eaf07fa9dc0,9.24,2018-11-05,SPDR MIDCAP,67.1564,CALL,SUSPEND,28509614e726170,1e7dbf42339c358,1
2b6b132cdf2c090,THOMSON REUTERS,187ab48573c5928,26a91d611d9c180,Santander,401,87,PROTO,FILLEDREQ,Futures,DWDP,EUR,156.8012,12565,1970207.08,294,FAIL,true,DONE,35a4e984,2018-09-25 12:39:35.900,SELL LIMIT,35a4e924,DEFERRED,MARGIN,USER_ID: '187ab48573c5928' AMOUNT: '1970207.078' SRC_SYSTEM: 'PROTO' TICKER: 'DWDP',FIDELITY,BROADRIDGE,8135779,China Construction Bank,WITHDRAW,2018-07-21 12:39:35.900,Retirement,2761123,ACCOUNT_NUMBER: '2b6b132cdf2c090' APP_NAME: 'THOMSON REUTERS' INST_NAME: 'Santander' INSTRUMENT_TYPE: 'Futures',BROKER: '294' TRADE_ID: '35a4e984' TRADE_STATUS: 'DONE' EVENT_REASON: 'Retirement',20e7df939766c88,9105799.56397118,AMEX,AML,1d8f72eddc2054c,8.37,2018-11-11,FIDELITY SP500,147.9771,PUT,SELL,190195bfbf5aba8,227c54618ae7a80,1
1c0d4a1ea173c04,THOMSON REUTERS,206475358635c78,1ee9018c01e7da0,BNP Paribas,579,65,PROTO,FILLEDREQ,Option,FTV,JPY,1.6721,767856,1283932.02,527,PASS,true,SETTLED,35a4e985,2018-09-23 12:57:11.104,BUY LIMIT,35a4e958,DEFERRED,CASH,USER_ID: '206475358635c78' AMOUNT: '1283932.0176' SRC_SYSTEM: 'PROTO' TICKER: 'FTV',ETRADE,BROADRIDGE,8107306,RBC,WITHDRAW,2018-08-18 12:57:11.104,Consolidation,992723,ACCOUNT_NUMBER: '1c0d4a1ea173c04' APP_NAME: 'THOMSON REUTERS' INST_NAME: 'BNP Paribas' INSTRUMENT_TYPE: 'Option',BROKER: '527' TRADE_ID: '35a4e985' TRADE_STATUS: 'SETTLED' EVENT_REASON: 'Consolidation',1beb77c3b08ec4c,8366805.7593176635,NSX,DERIVATIVES,212740b481d74b0,2.90,2018-11-03,SPDR MIDCAP,1.7496,OTC,HOLD,2509b9f22db7d08,1b5e5edbd1b4e58,1
2aa26f189cc50c0,CAPIQ,29f14c503b71d50,2113d49f3c990d0,JP Morgan,557,29,DCC,CXLCONF,Preferred Stock,FFIV,MXN,146.1228,729555,106604619.35,712,CANCELLED,true,SUBMITTED,35a4e986,2018-09-25 04:52:14.976,SELL STOP,35a4e933,APPROVED,RISK,USER_ID: '29f14c503b71d50' AMOUNT: '1.06604619354E8' SRC_SYSTEM: 'DCC' TICKER: 'FFIV',BLOOMBERG,OPTIONS PLACE,233132,Bradesco,DEFER,2018-08-29 04:52:14.976,Liquidation,5625021,ACCOUNT_NUMBER: '2aa26f189cc50c0' APP_NAME: 'CAPIQ' INST_NAME: 'JP Morgan' INSTRUMENT_TYPE: 'Preferred Stock',BROKER: '712' TRADE_ID: '35a4e986' TRADE_STATUS: 'SUBMITTED' EVENT_REASON: 'Liquidation',2c25843b9f59c10,2155398.2028371547,NYSE,BANK,1770401a778a993,7.98,2018-12-12,ISHARES FUTURES,146.0657,PUT,HOLD,257d3843e2cbf60,1a2992add4215b6,1
264429be57397d0,BLOOMBERG,289210a9ee456c0,1d8f29ea845d658,Chase,171,18,HORIZON,CXLREQ,Bond,NOC,CNY,126.6673,464148,58792373.96,652,CANCELLED,true,SETTLED,35a4e987,2018-09-29 06:32:59.123,SELL LIMIT,35a4e961,DEFERRED,RISK,USER_ID: '289210a9ee456c0' AMOUNT: '5.87923739604E7' SRC_SYSTEM: 'HORIZON' TICKER: 'NOC',VANGUARD,BROADRIDGE,9380160,Santander,CLEAR,2018-08-24 06:32:59.123,Liquidation,8279404,ACCOUNT_NUMBER: '264429be57397d0' APP_NAME: 'BLOOMBERG' INST_NAME: 'Chase' INSTRUMENT_TYPE: 'Bond',BROKER: '652' TRADE_ID: '35a4e987' TRADE_STATUS: 'SETTLED' EVENT_REASON: 'Liquidation',1b484476a83b110,1231461.3685610215,CHX,DERIVATIVES,1fd76c062998790,12.47,2018-10-01,FIDELITY SP500,134.8824,ETC,SUSPEND,2964707a4616eb0,17d59e73fec71b3,1
1e2cfca2ea330a8,CAPIQ,200ff7d12657958,1a4017d926f154c,Wells Fargo,423,19,PROTO,CXLREQ,Preferred Stock,MTB,JPY,85.4309,1974124,168651132.41,635,PASS,true,SETTLED,35a4e988,2018-09-23 07:34:12.332,SELL STOP,35a4e92a,REJECTED,CASH,USER_ID: '200ff7d12657958' AMOUNT: '1.6865113241E8' SRC_SYSTEM: 'PROTO' TICKER: 'MTB',FIDELITY,OPTIONS PLACE,4534479,Bradesco,DEFER,2018-07-07 07:34:12.332,Income,9091547,ACCOUNT_NUMBER: '1e2cfca2ea330a8' APP_NAME: 'CAPIQ' INST_NAME: 'Wells Fargo' INSTRUMENT_TYPE: 'Preferred Stock',BROKER: '635' TRADE_ID: '35a4e988' TRADE_STATUS: 'SETTLED' EVENT_REASON: 'Income',175c3a237e246bf,9259101.308544558,ISE,AML,1d2e1300315466c,11.99,2018-10-31,ISHARES FUTURES,44.7613,CALL,SUSPEND,1c4c6ecf6db37bc,1cd02f77b12e7cc,1
28986b63e62f6b0,FACTSET,1f912c7ff2030f8,2046f042580c960,Agricultural Bank of China,510,65,PROTO,MODCONF,Stock,WHR,MXN,95.7149,287570,27524733.79,969,PASS,true,INPROCESS,35a4e98e,2018-09-25 11:13:04.689,BUY STOP,35a4e965,REJECTED,DEFAULT,USER_ID: '1f912c7ff2030f8' AMOUNT: '2.7524733793E7' SRC_SYSTEM: 'PROTO' TICKER: 'WHR',REUTERS,OPTIONS PLACE,7620167,MUFG,WITHDRAW,2018-07-02 11:13:04.689,Investment,2833464,ACCOUNT_NUMBER: '28986b63e62f6b0' APP_NAME: 'FACTSET' INST_NAME: 'Agricultural Bank of China' INSTRUMENT_TYPE: 'Stock',BROKER: '969' TRADE_ID: '35a4e98e' TRADE_STATUS: 'INPROCESS' EVENT_REASON: 'Investment',1646b2a353fb649,6641100.373488263,PHLX,REGULATORY,2a2b52b6851a9e0,2.27,2018-10-02,VANGUARD TOTAL,103.5122,ETC,BUY,292b25fa11a3680,19503a688910ed6,1
